title_company,category,level,requirements,salary,urlsCatalog
"Młodszy Specjalista II linii wsparcia
Exorigo-Upos",Support,Trainee,MS SQL|T-SQL,"3 500 - 5 500 PLN
brutto miesięcznie (UZ) |3 500 - 5 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mlodszy-specjalista-ii-linii-wsparcia-exorigo-upos-gliwice-rwve0sp5
"Młodszy Specjalista II linii wsparcia
Exorigo-Upos",Support,Trainee,MS SQL|T-SQL,"3 500 - 5 500 PLN
brutto miesięcznie (UZ) |3 500 - 5 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mlodszy-specjalista-ii-linii-wsparcia-exorigo-upos-katowice-rwve0sp5
"Młodszy Specjalista II linii wsparcia
Exorigo-Upos",Support,Trainee,MS SQL|T-SQL,"3 500 - 5 500 PLN
brutto miesięcznie (UZ) |3 500 - 5 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mlodszy-specjalista-ii-linii-wsparcia-exorigo-upos-zabrze-rwve0sp5
"Software Developer INTERN
Spartez (an Appfire company)","Fullstack, javascript",Trainee,JavaScript|Team player|Communication skills|Problem solving|Proactivity,"7 000 - 9 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 000 - 9 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/software-developer-intern-spartez-an-appfire-company-remote-og8zbs3z
"Software Developer INTERN
Spartez (an Appfire company)","Fullstack, javascript",Trainee,JavaScript|Team player|Communication skills|Problem solving|Proactivity,"7 000 - 9 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 000 - 9 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/software-developer-intern-spartez-an-appfire-company-gdansk-og8zbs3z
"Junior Manual Tester - Remote
DahliaMatic Sp. z o.o.","Testing, java",Junior,Java|REST|SQL|JIRA|Chęć do pracy w zespole|Proaktywność|umiejętność rozwiązywania problemów|Postman|SoapUI,"5 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|5 000 - 10 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/junior-manual-tester-remote-dahliamatic-rqqfsivv
"Junior Data Science
Power Media",Big Data,Junior,Python|R|Team player|Communication skills|Data Engineering|English,"8 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-data-science-power-media-wroclaw-w73e8u9s
"Junior Data Science
Power Media",Big Data,Junior,Python|R|Team player|Communication skills|Data Engineering|English,"8 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-data-science-power-media-poznan-w73e8u9s
"Junior Platform Engineer
Power Media",IT Administrator,Junior,Linux|VMware|python|English|Communication skills|Team player,"8 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-platform-engineer-power-media-remote-6enyvcs2
"Junior Platform Engineer
Power Media",IT Administrator,Junior,Linux|VMware|python|English|Communication skills|Team player,"8 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-platform-engineer-power-media-krakow-6enyvcs2
"Junior DevOps Engineer
Power Media","DevOps, CI/CD",Junior,CI/CD|Windows|English,"10 000 - 15 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 000 - 14 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-devops-engineer-power-media-wroclaw-tqusgx7r
"Junior Technical Support Engineer
FIS Techlology Services (Poland) Sp. z o.o.",Support,Junior,"Windows Server 2k12, 2k16|Citrix|SQL Server|Oracle|Understanding of Financial/Treasury|Proactivity|English|Team player|Communication skills|Critical thinking","8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-technical-support-engineer-fis-techlology-services-poland-warszawa-tgfgqasl
"Junior Technical Support Engineer
FIS Techlology Services (Poland) Sp. z o.o.",Support,Junior,"Windows Server 2k12, 2k16|Citrix|SQL Server|Oracle|Understanding of Financial/Treasury|Proactivity|English|Team player|Communication skills|Critical thinking","8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-technical-support-engineer-fis-techlology-services-poland-wroclaw-tgfgqasl
"Junior DevOps Engineer
Power Media","DevOps, ansible",Junior,Ansible|Jenkins|English|Git|windows,"10 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-devops-engineer-power-media-wroclaw-toaxgjd1
"Junior Remote JavaScript Developer
Devqube","Frontend, angular",Junior,JavaScript|CSS|HTML|TypeScript|Polish|Angular,"10 000 - 15 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-remote-javascript-developer-devqube-0l407jaz
"Junior Remote JavaScript Developer
Devqube","Frontend, angular",Junior,JavaScript|CSS|HTML|TypeScript|Polish|Angular,"10 000 - 15 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-remote-javascript-developer-devqube-wroclaw-0l407jaz
"Junior Frontend Developer
Marketplanet","Frontend, javascript",Junior,JavaScript|jQuery|HTML|CSS|Less|Sass|JQueryUl|bootstrap|KnockoutJS,"7 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 000 - 11 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-frontend-developer-marketplanet-warszawa-olwfcd90
"Junior Infrastrucsture Engineer
Appsilon",DevOps,Junior,Linux|Git|English|AWS|Ansible,"9 000 - 14 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-infrastrucsture-engineer-appsilon-remote-sxbhtxi1
"Junior IT Administrator
Spyrosoft",IT Administrator,Junior,TCP/IP|Windows|Active Directory|Exchange|WDS|Communication skills|Networks|ISO 27001|English,"4 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-it-administrator-spyrosoft-wroclaw-lcztxjld
"Junior Recruitment Specialist
Frontkom",HR,Junior,Sourcing|Recruitment experience|Polish|English,"4 500 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-recruitment-specialist-frontkom-remote-4msqyihx
"Junior Recruitment Specialist
Frontkom",HR,Junior,Sourcing|Recruitment experience|Polish|English,"4 500 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-recruitment-specialist-frontkom-warszawa-4msqyihx
"Junior Recruitment Specialist
Frontkom",HR,Junior,Sourcing|Recruitment experience|Polish|English,"4 500 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-recruitment-specialist-frontkom-lublin-4msqyihx
"Junior Web Desinger
Logonet Sp. z o. o.",Design,Junior,UX|UI|Polish|Prototyping|Figma|Adobe XD,"4 800 - 7 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|4 000 - 6 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-web-desinger-logonet-bydgoszcz-rfpzdnu6
"Junior .NET Developer
Dataedo sp. z o.o.","Backend, .net",Junior,.NET|.NET Core,"6 000 - 9 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|5 000 - 7 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-net-developer-dataedo-remote-g0phhbji
"Junior Frontend Developer
Logonet Sp. z o. o.","Frontend, html&css",Junior,HTML&CSS|JavaScript,"4 000 - 6 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-frontend-developer-logonet-bydgoszcz-cpihysso
"Junior Product Manager
Ramp Network",Product Management,Junior,Product management|Product Strategy|Communication skills|English|product development|running cross-functional teams,"5 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-product-manager-ramp-network-warszawa-ygm9iinl
"Junior Product Manager
Ramp Network",Product Management,Junior,Product management|Product Strategy|Communication skills|English|product development|running cross-functional teams,"5 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-product-manager-ramp-network-wroclaw-ygm9iinl
"Junior Fullstack Developer (.NET + JS)
Devire Sp. z o.o.","Fullstack, .net",Junior,.NET|WebAPI|Entity Framework|SQL Server|JavaScript|HTML5|CSS3|jQuery|English|REST,"10 000 - 15 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-fullstack-developer-net-js-devire-poznan-u29udcnd
"Junior Recruitment Specialis
Frontkom",HR,Junior,Recruitment experience|Polish|English|Communication skills|Sourcing,"4 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-recruitment-specialis-frontkom-warszawa-6zzkgnsx
"Junior Recruitment Specialis
Frontkom",HR,Junior,Recruitment experience|Polish|English|Communication skills|Sourcing,"4 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-recruitment-specialis-frontkom-lublin-6zzkgnsx
"Junior PHP Developer
FarmaProm","Backend, php",Junior,PHP|SQL|Git|Clean code,"5 000 - 9 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|4 100 - 7 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-farmaprom-krakow-jcdv9wim
"Junior Angular Developer
MP Rekrutacja","Frontend, angular",Junior,Angular|JavaScript|HTML|English,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-angular-developer-mp-rekrutacja-remote-8rcrkmoe
"Junior Angular Developer
MP Rekrutacja","Frontend, angular",Junior,Angular|JavaScript|HTML|English,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-angular-developer-mp-rekrutacja-warszawa-8rcrkmoe
"Junior Angular Developer
MP Rekrutacja","Frontend, angular",Junior,Angular|JavaScript|HTML|English,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-angular-developer-mp-rekrutacja-katowice-8rcrkmoe
"Remote Junior Python Developer
CERP Polska sp. z o.o.","Backend, python",Junior,Python|Polish|Communication skills|React|Problem solving|Proactivity,"8 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|6 000 - 10 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-junior-python-developer-cerp-polska-jyegecnp
"Junior Backend Software Engineer
SmartRecruiters Inc.","Backend, java",Junior,Java|Microservices|REST API|PostgreSQL|English|Proactivity|Problem solving,"8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-backend-software-engineer-smartrecruiters-remote-87ygnbgr
"Junior Backend Software Engineer
SmartRecruiters Inc.","Backend, java",Junior,Java|Microservices|REST API|PostgreSQL|English|Proactivity|Problem solving,"8 000 - 12 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-backend-software-engineer-smartrecruiters-krakow-87ygnbgr
"Junior Java Developer
Onwelo S.A.","Backend, java",Junior,Java|Spring|Maven|Git|REST|Linux|English|Hibernate,"5 775 - 10 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 750 - 7 500 PLN
brutto miesięcznie (UoP) oblicz netto|275 - 500 PLN
+ vat (B2B) dziennie |3 750 - 7 500 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/junior-java-developer-onwelo-remote-bwlpopdj
"Junior Java Developer
Onwelo S.A.","Backend, java",Junior,Java|Spring|Maven|Git|REST|Linux|English|Hibernate,"5 775 - 10 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 750 - 7 500 PLN
brutto miesięcznie (UoP) oblicz netto|275 - 500 PLN
+ vat (B2B) dziennie |3 750 - 7 500 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/junior-java-developer-onwelo-krakow-bwlpopdj
"Junior Java Developer
Onwelo S.A.","Backend, java",Junior,Java|Spring|Maven|Git|REST|Linux|English|Hibernate,"5 775 - 10 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 750 - 7 500 PLN
brutto miesięcznie (UoP) oblicz netto|275 - 500 PLN
+ vat (B2B) dziennie |3 750 - 7 500 PLN
brutto miesięcznie (UoP) ",https://nofluffjobs.com/pl/job/junior-java-developer-onwelo-katowice-bwlpopdj
"Remote Junior Ruby Developer
Get IT Dan","Backend, ruby",Junior,Ruby|Ruby on Rails|javascript|Team player|Communication skills|Problem solving|Proactivity,"7 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-junior-ruby-developer-get-it-dan-e7r52gbm
"Remote Junior Ruby Developer
Get IT Dan","Backend, ruby",Junior,Ruby|Ruby on Rails|javascript|Team player|Communication skills|Problem solving|Proactivity,"7 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-junior-ruby-developer-get-it-dan-warszawa-e7r52gbm
"Remote Junior Ruby Developer
Get IT Dan","Backend, ruby",Junior,Ruby|Ruby on Rails|javascript|Team player|Communication skills|Problem solving|Proactivity,"7 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-junior-ruby-developer-get-it-dan-gdynia-e7r52gbm
"Junior DevOps Engineer
Appsilon",DevOps,Junior,Git|AWS|Linux|English,"9 000 - 14 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-devops-engineer-appsilon-remote-crzzwy4o
"Senior .NET Engineer
GN","Backend, .net",Senior,C#|.NET|git|Web API|SQL|Azure|English,"26 880 - 30 240 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|26 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-net-engineer-gn-remote-vjn3pgpm
"Senior .NET Engineer
GN","Backend, .net",Senior,C#|.NET|git|Web API|SQL|Azure|English,"26 880 - 30 240 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|26 000 - 28 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/senior-net-engineer-gn-warsaw-vjn3pgpm
"Junior IT Configuration Manager
ProData Consult",IT Administrator,Junior,General understanding of ITIL/ITSM/CMDB|Analytical skills|Fluent English (spoken and written),"9 240 - 12 600 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|55 - 75 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/junior-it-configuration-manager-prodata-consult-warsaw-iz40epwa
"Junior IT Configuration Manager
ProData Consult",IT Administrator,Junior,General understanding of ITIL/ITSM/CMDB|Analytical skills|Fluent English (spoken and written),"9 240 - 12 600 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|55 - 75 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/junior-it-configuration-manager-prodata-consult-gdynia-iz40epwa
"Junior IT Configuration Manager
ProData Consult",IT Administrator,Junior,General understanding of ITIL/ITSM/CMDB|Analytical skills|Fluent English (spoken and written),"9 240 - 12 600 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|55 - 75 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/junior-it-configuration-manager-prodata-consult-gdansk-iz40epwa
"Junior SOC Engineer
Link Group",Security,Junior,Security|SIEM|Networks|IDS|IPS|Cybersecurity,"13 000 - 17 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-soc-engineer-link-group-warszawa-vvpvcsrd
"Junior Fullstack Developer / Node.js
Green Minds Sp.z o.o.","Fullstack, javascript",Junior,JavaScript|Node|Angular|TypeScript|HTML|CSS|jQuery|Git|Express.js|Communication skills|Problem solving|Proactivity|Polish,"10 000 - 14 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 14 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-fullstack-developer-node-js-green-minds-remote-cubqlt8k
"Junior Fullstack Developer / Node.js
Green Minds Sp.z o.o.","Fullstack, javascript",Junior,JavaScript|Node|Angular|TypeScript|HTML|CSS|jQuery|Git|Express.js|Communication skills|Problem solving|Proactivity|Polish,"10 000 - 14 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 14 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-fullstack-developer-node-js-green-minds-warszawa-cubqlt8k
"Junior IT Administrator
Spyrosoft",IT Administrator,Junior,Communication skills|English|TCP/IP|Windows|Active directory|Exchange|WDS|Network|Cisco|ISO 27001,"4 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-it-administrator-spyrosoft-wroclaw-thjb0egl
"Junior IT Recruitment Specialist
Frontkom",HR,Junior,Recruitment experience|Sourcing|Polish|English,"4 500 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-it-recruitment-specialist-frontkom-remote-dfo7h1ab
"Junior IT Recruitment Specialist
Frontkom",HR,Junior,Recruitment experience|Sourcing|Polish|English,"4 500 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-it-recruitment-specialist-frontkom-warszawa-dfo7h1ab
"Junior IT Recruitment Specialist
Frontkom",HR,Junior,Recruitment experience|Sourcing|Polish|English,"4 500 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-it-recruitment-specialist-frontkom-lublin-dfo7h1ab
"Junior Marketing Strategost (for Tech)
Project: People Poland",Marketing,Junior,Strategy design|Analytical thinking|Marketing,"7 800 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 800 - 8 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/junior-marketing-strategost-for-tech-project-people-poland-krakow-kkvfdllg
"Junior Software Developer
Informed Sources","Fullstack, .net","Trainee, Junior",.NET|English|Team player|Polish|Communication skills|Proactivity|Problem solving,"6 000 - 9 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-software-developer-informed-sources-poznan-dbzawknw
"Junior Data Analyst (fuels market)
Gyfted",Inne,Junior,Python,"6 000 - 11 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-data-analyst-fuels-market-gyfted-gdynia-blhziy02
"Junior Odoo Developer/ Python
Green Minds Sp.z o.o.","Fullstack, python",Junior,Python|HTML|SQL|Git|Polish|Odoo|Azure DevOps,"13 440 - 16 800 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|80 - 100 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/junior-odoo-developer-python-green-minds-remote-vx6ouvrp
"Junior PHP Developer
LSI Software S.A.","Backend, php",Junior,PHP|Symfony|Git|REST|Docker|Elasticsearch|PostgreSQL,"6 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|5 000 - 9 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-lsi-software-lodz-ktingf74
"Junior Project Manager (FIS University)
FIS Techlology Services (Poland) Sp. z o.o.",Project Manager,Junior,BA degree|Microsoft Office|Self-motivated|Willingness to learn|Communication skills|Team player|Personal organization|Problem solving|Proactivity|Analytical skills|English,"6 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-project-manager-fis-university-fis-techlology-services-poland-warsaw-vj6wp557
